filename	title	style	region	year	tokens
1.pers_hu_kozmed_297_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	277047
1.pers_hu_kozmed_156_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	285217
1.pers_hu_kozmed_008_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	572567
1.pers_hu_kozmed_246_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	187649
1.pers_hu_kozmed_090_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	241623
1.pers_hu_kozmed_233_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	221357
1.pers_hu_kozmed_275_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	600553
1.pers_hu_kozmed_142_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	314333
1.pers_hu_kozmed_310_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	163344
1.pers_hu_kozmed_273_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	133848
1.pers_hu_kozmed_309_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	190495
1.pers_hu_kozmed_037_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	264025
1.pers_hu_kozmed_203_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	376366
1.pers_hu_kozmed_180_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	323660
1.pers_hu_kozmed_118_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	235586
1.pers_hu_kozmed_138_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	540271
1.pers_hu_kozmed_030_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	468168
1.pers_hu_kozmed_143_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	423409
1.pers_hu_kozmed_016_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	526626
1.pers_hu_kozmed_158_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	238035
1.pers_hu_kozmed_257_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	213939
1.pers_hu_kozmed_286_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	289077
1.pers_hu_kozmed_069_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	263356
1.pers_hu_kozmed_173_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	363408
1.pers_hu_kozmed_171_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	509445
1.pers_hu_kozmed_023_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	375158
1.pers_hu_kozmed_245_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	251924
1.pers_hu_kozmed_050_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	265757
1.pers_hu_kozmed_054_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	272411
1.pers_hu_kozmed_062_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	177124
1.pers_hu_kozmed_190_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	198479
1.pers_hu_kozmed_001_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	411393
1.pers_hu_kozmed_137_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	451862
1.pers_hu_kozmed_300_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	266220
1.pers_hu_kozmed_070_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	287227
1.pers_hu_kozmed_202_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	605772
1.pers_hu_kozmed_231_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	158446
1.pers_hu_kozmed_081_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	320547
1.pers_hu_kozmed_318_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	64186
1.pers_hu_kozmed_109_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	243953
1.pers_hu_kozmed_076_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	207720
1.pers_hu_kozmed_108_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	245796
1.pers_hu_kozmed_260_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	176684
1.pers_hu_kozmed_123_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	269998
1.pers_hu_kozmed_036_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	300288
1.pers_hu_kozmed_164_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	382285
1.pers_hu_kozmed_086_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	204517
1.pers_hu_kozmed_178_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	288936
1.pers_hu_kozmed_157_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	239542
1.pers_hu_kozmed_264_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	172859
1.pers_hu_kozmed_099_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	280153
1.pers_hu_kozmed_091_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	255375
1.pers_hu_kozmed_120_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	186478
1.pers_hu_kozmed_265_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	148995
1.pers_hu_kozmed_041_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	227230
1.pers_hu_kozmed_254_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	155147
1.pers_hu_kozmed_204_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	391854
1.pers_hu_kozmed_166_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	268690
1.pers_hu_kozmed_208_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	245130
1.pers_hu_kozmed_307_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	209111
1.pers_hu_kozmed_184_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	282812
1.pers_hu_kozmed_038_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	281795
1.pers_hu_kozmed_130_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	615986
1.pers_hu_kozmed_222_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	300597
1.pers_hu_kozmed_006_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	503821
1.pers_hu_kozmed_196_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	612794
1.pers_hu_kozmed_072_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	289177
1.pers_hu_kozmed_179_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	278123
1.pers_hu_kozmed_148_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	540935
1.pers_hu_kozmed_282_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	285686
1.pers_hu_kozmed_314_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	148680
1.pers_hu_kozmed_224_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	258377
1.pers_hu_kozmed_191_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	163275
1.pers_hu_kozmed_159_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	252997
1.pers_hu_kozmed_044_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	335414
1.pers_hu_kozmed_185_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	209602
1.pers_hu_kozmed_311_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	150500
1.pers_hu_kozmed_113_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	243205
1.pers_hu_kozmed_209_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	305427
1.pers_hu_kozmed_080_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	255866
1.pers_hu_kozmed_261_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	192869
1.pers_hu_kozmed_131_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	567149
1.pers_hu_kozmed_127_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	496090
1.pers_hu_kozmed_073_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	205118
1.pers_hu_kozmed_049_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	364598
1.pers_hu_kozmed_272_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	122692
1.pers_hu_kozmed_269_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	169159
1.pers_hu_kozmed_075_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	266598
1.pers_hu_kozmed_093_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	246736
1.pers_hu_kozmed_084_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	279850
1.pers_hu_kozmed_035_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	289687
1.pers_hu_kozmed_279_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	420136
1.pers_hu_kozmed_024_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	639394
1.pers_hu_kozmed_193_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	155392
1.pers_hu_kozmed_115_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	227709
1.pers_hu_kozmed_018_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	643595
1.pers_hu_kozmed_217_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	290717
1.pers_hu_kozmed_145_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	466561
1.pers_hu_kozmed_002_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	454507
1.pers_hu_kozmed_077_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	245476
1.pers_hu_kozmed_255_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	198744
1.pers_hu_kozmed_263_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	196467
1.pers_hu_kozmed_087_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	203778
1.pers_hu_kozmed_212_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	264115
1.pers_hu_kozmed_089_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	257467
1.pers_kr_KBalla.vert	Balla D. Károly naplója	personal	Subcarpathia	2013	50287
1.pers_hu_kozmed_043_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	294268
1.pers_hu_kozmed_253_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	238697
1.pers_hu_kozmed_188_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	182781
1.pers_hu_kozmed_187_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	244900
1.pers_hu_kozmed_183_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	272246
1.pers_hu_kozmed_134_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	647692
1.pers_hu_kozmed_296_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	366454
1.pers_hu_kozmed_197_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	486398
1.pers_hu_kozmed_059_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	191999
1.pers_hu_kozmed_129_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	150024
1.pers_hu_kozmed_225_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	185074
1.pers_hu_kozmed_267_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	133205
1.pers_hu_kozmed_121_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	210892
1.pers_hu_kozmed_135_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	646923
1.pers_hu_kozmed_211_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	216694
1.pers_hu_kozmed_239_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	438928
1.pers_hu_kozmed_299_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	245952
1.pers_hu_kozmed_291_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	268958
1.pers_hu_kozmed_249_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	253054
1.pers_hu_kozmed_206_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	332200
1.pers_hu_kozmed_207_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	215544
1.pers_hu_kozmed_268_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	175690
1.pers_hu_kozmed_262_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	162762
1.pers_hu_kozmed_238_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	263590
1.pers_hu_kozmed_298_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	267788
1.pers_hu_kozmed_230_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	201612
1.pers_hu_kozmed_181_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	236265
1.pers_hu_kozmed_219_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	230690
1.pers_hu_kozmed_287_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	284783
1.pers_hu_kozmed_295_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	432909
1.pers_hu_kozmed_085_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	242641
1.pers_hu_kozmed_199_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	523570
1.pers_hu_kozmed_092_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	262237
1.pers_hu_kozmed_150_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	328702
1.pers_hu_kozmed_152_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	490633
1.pers_hu_kozmed_052_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	309332
1.pers_hu_kozmed_170_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	609261
1.pers_hu_kozmed_017_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	757766
1.pers_hu_kozmed_235_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	385085
1.pers_hu_kozmed_155_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	213172
1.pers_hu_kozmed_101_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	291788
1.pers_hu_kozmed_220_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	208569
1.pers_hu_kozmed_223_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	208079
1.pers_hu_kozmed_103_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	340341
1.pers_hu_kozmed_244_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	320111
1.pers_hu_kozmed_274_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	207742
1.pers_hu_kozmed_221_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	291873
1.pers_hu_kozmed_153_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	247691
1.pers_hu_kozmed_283_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	313326
1.pers_hu_kozmed_256_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	202614
1.pers_hu_kozmed_228_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	185218
1.pers_hu_kozmed_174_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	414823
1.pers_hu_kozmed_010_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	317662
1.pers_hu_kozmed_271_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	162217
1.pers_hu_kozmed_250_fixed.cleaned.vert	Közösségi média	personal	Hungary	2013	210366
2.pers_er_transindex_hvim.s1.clean_noyear.vert	-	personal	Transylvania	-	194
1.off_kr_NyelvTorveny.s1.clean.vert	Kárpátaljai korpuszrész	official	Subcarpathia	1989	1570
1.off_er_MikesKelemenLiceum_Alapszabalyzat.s1.clean.vert	Hivatalinyelv	official	Transylvania	1990	14361
2.off_er_TransindexAdatbank_1990.vert	Transindex Adatbank honlapja	official	Transylvania	1990	706
1.off_kr_Ahelyionkormanyzatrol.s1.clean.vert	Kárpátaljai korpuszrész	official	Subcarpathia	1991	6267
1.off_kr_OktatasiTorveny.s1.clean.vert	Kárpátaljai korpuszrész	official	Subcarpathia	1991	6750
1.off_kr_Kozepfokuoktatas.s1.clean.vert	Kárpátaljai korpuszrész	official	Subcarpathia	1991	708
2.off_er_TransindexAdatbank_1991.vert	Transindex Adatbank honlapja	official	Transylvania	1991	971
1.off_kr_KMPSZalapszabaly.s1.clean.vert	Kárpátaljai korpuszrész	official	Subcarpathia	1992	1394
2.off_er_TransindexAdatbank_1992.vert	Transindex Adatbank honlapja	official	Transylvania	1992	1896
2.off_er_TransindexAdatbank_1993.vert	Transindex Adatbank honlapja	official	Transylvania	1993	1811
2.off_hu_ogy_all_1994.vert	Országgyűlési Napló	official	Hungary	1994	1266884
2.off_er_TransindexAdatbank_1995.vert	Transindex Adatbank honlapja	official	Transylvania	1995	604
2.off_hu_ogy_all_1995.vert	Országgyűlési Napló	official	Hungary	1995	2596373
2.off_er_MagyarKisebbseg_1995.vert	Magyar Kisebbég on-line kiadás	official	Transylvania	1995	14008
1.off_er_EME_Alapszabalyzat.s1.clean.vert	Hivatalinyelv	official	Transylvania	1995	2521
1.off_hu_ogy_030.clean.vert	Országgyűlési Napló	official	Hungary	1995	1357209
1.off_kr_KiszbenHivatalos.vert	Kárpáti Igaz Szó hivatalos szövegei	official	Subcarpathia	1996	67231
2.off_hu_ogy_all_1996.vert	Országgyűlési Napló	official	Hungary	1996	3371605
1.off_kr_Eml200.vert	II. Rákóczi Ferenc Kárpátaljai Magyar Főiskola dokumentumai	official	Subcarpathia	1996	13861
1.off_kr_KMTF.vert	Kárpátaljai Magyar Tanárképző Főiskola dokumentumai	official	Subcarpathia	1996	18699
1.off_kr_KMKSZ.vert	Kárpátaljai Magyar Kulturális Szövetség dokumentumai	official	Subcarpathia	1996	16115
2.off_er_TransindexAdatbank_1996.vert	Transindex Adatbank honlapja	official	Transylvania	1996	23
1.off_kr_KMFHivatalosDokumentumai.vert	II. Rákóczi Ferenc Kárpátaljai Magyar Főiskola dokumentumai	official	Subcarpathia	1996	9518
2.off_er_MagyarKisebbseg_1996.vert	Magyar Kisebbég on-line kiadás	official	Transylvania	1996	8315
1.off_er_MaygarKisebbseg_RMDSZ_kialtvany_89.s1.clean.vert	Hivatalinyelv	official	Transylvania	1997	2411
2.off_er_MagyarKisebbseg_1997.vert	Magyar Kisebbég on-line kiadás	official	Transylvania	1997	18367
2.off_er_AESZ_1997.vert	Anyanyelvápolók Erdélyi Szövetsége dokumentumai	official	Transylvania	1997	1679
2.off_er_RMDSZ_1997.vert	Romániai Magyar Demokrata Szövetség honlapja	official	Transylvania	1997	5051
2.off_er_TransindexAdatbank_1997.vert	Transindex Adatbank honlapja	official	Transylvania	1997	1373
1.off_er_HivatalosKozlony_RomaniaAlkotmanya.s1.clean.vert	Hivatalinyelv	official	Transylvania	1998	11247
1.off_hu_ogy_042.clean.vert	Országgyűlési Napló	official	Hungary	1998	1379490
2.off_er_AESZ_1998.vert	Anyanyelvápolók Erdélyi Szövetsége dokumentumai	official	Transylvania	1998	5046
1.off_er_HrMKereskedelmiEsIparkamara_Alapszab.s1.clean.vert	Hivatalinyelv	official	Transylvania	1998	2333
2.off_er_MagyarKisebbseg_1998.vert	Magyar Kisebbég on-line kiadás	official	Transylvania	1998	14240
1.off_hu_ogy_041.clean.vert	Országgyűlési Napló	official	Hungary	1998	1305957
1.off_hu_ogy_043.clean.vert	Országgyűlési Napló	official	Hungary	1998	1312996
2.off_er_MagyarKisebbseg_1999.vert	Magyar Kisebbég on-line kiadás	official	Transylvania	1999	1262
1.off_gr_kaszino.vert	Pozsonyi Casino - Pressburger Casino - Presporské kasíno polgári társulás dokumentumai	official	Slovakia	1999	1846
1.off_hu_ogy_046.clean.vert	Országgyűlési Napló	official	Hungary	1999	899803
2.off_er_AESZ_1999.vert	Anyanyelvápolók Erdélyi Szövetsége dokumentumai	official	Transylvania	1999	2975
2.off_er_TransindexAdatbank_1999.vert	Transindex Adatbank honlapja	official	Transylvania	1999	3214
1.off_hu_ogy_045.clean.vert	Országgyűlési Napló	official	Hungary	1999	1372141
1.off_hu_jrc_013.vert	JRC parallel korpusz	official	Hungary	2000	929570
1.off_er_Rodosz-MWSZSZ_Palyazati_nyilvantartas_2004.s1.clean.vert	Hivatalinyelv	official	Transylvania	2000	447
1.off_hu_jrc_002.vert	JRC parallel korpusz	official	Hungary	2000	1047909
1.off_er_SzRU_Programnyilatkozat.s1.clean.vert	Hivatalinyelv	official	Transylvania	2000	1467
2.off_er_SMRomKatEgyhazmgye_2000.vert	Szatmár Megyei Romai Katolikus Egyházmegye honlapja	official	Transylvania	2000	7277
1.off_hu_jrc_010.vert	JRC parallel korpusz	official	Hungary	2000	1002624
2.off_er_KMEI_2000.vert	Kolozsvári Magyar Egyetemi Intézet dokumentuma	official	Transylvania	2000	536
2.off_er_Gyulafehervari_2000.vert	Gyulafehérvári Főegyházmegyei Hatóság dokumentumai	official	Transylvania	2000	25457
1.off_hu_jrc_000.vert	JRC parallel korpusz	official	Hungary	2000	1050519
